date/time,latitude,longitude,speed,trip,distance,boat
7:31:59 AM,31.46103,-114.457745,0.75,0,225.8,GPS_20120105_134729
7:32:09 AM,31.46096,-114.457893,2.39,0,245.3,GPS_20120105_134729
7:32:19 AM,31.460788,-114.458082,2.78,0,215.6,GPS_20120105_134729
7:32:29 AM,31.46059,-114.458253,2.59,0,214,GPS_20120105_134729
7:32:39 AM,31.460397,-114.458427,2.68,0,218.4,GPS_20120105_134729
7:32:49 AM,31.460197,-114.4586,2.95,0,218.9,GPS_20120105_134729
7:32:59 AM,31.460008,-114.458782,2.97,0,224.6,GPS_20120105_134729
7:33:09 AM,31.459827,-114.458945,2.8,0,216.6,GPS_20120105_134729
7:33:19 AM,31.459663,-114.459088,2.02,0,210,GPS_20120105_134729
7:33:29 AM,31.459507,-114.45923,2.45,0,222.3,GPS_20120105_134729
7:33:39 AM,31.459343,-114.459392,2.17,0,217.3,GPS_20120105_134729
7:33:49 AM,31.459158,-114.459537,2.43,0,215,GPS_20120105_134729
7:33:59 AM,31.458992,-114.459693,2.45,0,219.7,GPS_20120105_134729
7:34:09 AM,31.458812,-114.459863,2.71,0,217,GPS_20120105_134729
7:34:19 AM,31.458633,-114.460032,2.53,0,218,GPS_20120105_134729
7:34:29 AM,31.458463,-114.46021,2.71,0,223.1,GPS_20120105_134729
7:34:39 AM,31.458288,-114.460387,2.75,0,216.6,GPS_20120105_134729
7:34:49 AM,31.458115,-114.460552,2.49,0,216.3,GPS_20120105_134729
7:34:59 AM,31.457932,-114.460712,2.65,0,219.1,GPS_20120105_134729
7:35:09 AM,31.457762,-114.460888,2.65,0,211.6,GPS_20120105_134729
7:35:19 AM,31.457573,-114.46105,2.45,0,219.9,GPS_20120105_134729
7:35:29 AM,31.457387,-114.461212,2.74,0,213.3,GPS_20120105_134729
7:35:39 AM,31.457197,-114.461378,2.61,0,219.1,GPS_20120105_134729
7:35:49 AM,31.457012,-114.461538,2.75,0,215.9,GPS_20120105_134729
7:35:59 AM,31.456825,-114.461705,2.92,0,212.8,GPS_20120105_134729
7:36:09 AM,31.456633,-114.461873,2.74,0,213.3,GPS_20120105_134729
7:36:19 AM,31.456437,-114.462025,2.93,0,207.7,GPS_20120105_134729
7:36:29 AM,31.456242,-114.46218,2.62,0,213.1,GPS_20120105_134729
7:36:39 AM,31.456057,-114.462338,2.8,0,208.4,GPS_20120105_134729
7:36:49 AM,31.455878,-114.462508,2.37,0,222.6,GPS_20120105_134729
7:36:59 AM,31.455703,-114.462692,2.46,0,227.5,GPS_20120105_134729
7:37:09 AM,31.45554,-114.462878,2.51,0,224.6,GPS_20120105_134729
7:37:19 AM,31.45537,-114.463052,2.23,0,217.6,GPS_20120105_134729
7:37:29 AM,31.455253,-114.46314,1.02,0,214.6,GPS_20120105_134729
7:37:39 AM,31.455047,-114.463252,4.95,0,213.9,GPS_20120105_134729
7:37:49 AM,31.454463,-114.46369,8.6,0,212.1,GPS_20120105_134729
7:37:59 AM,31.453768,-114.464215,10.01,0,212.8,GPS_20120105_134729
7:38:09 AM,31.452977,-114.464852,9.96,0,211.7,GPS_20120105_134729
7:38:19 AM,31.452228,-114.465277,8.51,0,201.9,GPS_20120105_134729
7:38:29 AM,31.451547,-114.465575,7.75,0,201.1,GPS_20120105_134729
7:38:39 AM,31.450972,-114.465862,6.35,0,197.6,GPS_20120105_134729
7:38:49 AM,31.450392,-114.466092,6.57,0,209.7,GPS_20120105_134729
7:38:59 AM,31.44992,-114.466395,5.76,0,207.7,GPS_20120105_134729
7:39:09 AM,31.449447,-114.466683,6.07,0,206.6,GPS_20120105_134729
7:39:19 AM,31.449147,-114.466472,5.71,0,80.7,GPS_20120105_134729
7:39:29 AM,31.449615,-114.465795,9.31,0,45.8,GPS_20120105_134729
7:39:39 AM,31.45021,-114.465127,9.01,0,44.1,GPS_20120105_134729
7:39:49 AM,31.45081,-114.464468,9.12,0,43.1,GPS_20120105_134729
7:39:59 AM,31.451413,-114.46381,8.6,0,40.8,GPS_20120105_134729
7:40:09 AM,31.452033,-114.463132,9.95,0,41.2,GPS_20120105_134729
7:40:19 AM,31.452673,-114.462467,8.51,0,41.5,GPS_20120105_134729
7:40:29 AM,31.453203,-114.461948,6.92,0,38.9,GPS_20120105_134729
7:40:39 AM,31.453707,-114.4615,7.19,0,39.5,GPS_20120105_134729
7:40:49 AM,31.45427,-114.460955,8.48,0,35.4,GPS_20120105_134729
7:40:59 AM,31.45487,-114.46045,8.3,0,38,GPS_20120105_134729
7:41:09 AM,31.45546,-114.45998,7.49,0,32.6,GPS_20120105_134729
7:41:19 AM,31.456133,-114.459555,9.29,0,26.6,GPS_20120105_134729
7:41:29 AM,31.45686,-114.459047,9.03,0,33,GPS_20120105_134729
7:41:39 AM,31.457538,-114.458577,8.37,0,28.7,GPS_20120105_134729
7:41:49 AM,31.458168,-114.458225,7.25,0,27.8,GPS_20120105_134729
7:41:59 AM,31.45874,-114.457937,6.8,0,24.1,GPS_20120105_134729
7:42:09 AM,31.459342,-114.45775,6.96,0,14.7,GPS_20120105_134729
7:42:19 AM,31.459835,-114.457607,3.99,0,6.5,GPS_20120105_134729
7:42:29 AM,31.460155,-114.457578,3.58,0,12.3,GPS_20120105_134729
7:42:39 AM,31.460493,-114.457468,3.89,0,15.9,GPS_20120105_134729
7:42:49 AM,31.46081,-114.457353,3.01,0,22.4,GPS_20120105_134729
7:42:59 AM,31.461105,-114.457202,4.13,0,25.7,GPS_20120105_134729
7:43:09 AM,31.461438,-114.456987,4.34,0,32,GPS_20120105_134729
7:43:19 AM,31.461752,-114.456738,3.98,0,33.8,GPS_20120105_134729
